Temperatura;Kernel;Modelo;Passo;Coeficientes
0;1;Linear.Univariado;22;0,0833333333333333
1;0;Radial.TmpMaxima;22;0,0833333333333333
3;0;Radial.TmpMaxMin;22;0,0833333333333333
2;0;Radial.TmpMedia;22;0,0833333333333333
0;0;Radial.Univariado;22;0,0833333333333333
1;2;RedeNeural.TmpMaxima;22;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;22;0,0833333333333333
2;2;RedeNeural.TmpMedia;22;0,0833333333333333
0;2;RedeNeural.Univariado;22;0,0833333333333333
NA;NA;(Intercept);23;0
1;1;Linear.TmpMaxima;23;0,0833333333333333
3;1;Linear.TmpMaxMin;23;0,0833333333333333
2;1;Linear.TmpMedia;23;0,0833333333333333
0;1;Linear.Univariado;23;0,0833333333333333
1;0;Radial.TmpMaxima;23;0,0833333333333333
3;0;Radial.TmpMaxMin;23;0,0833333333333333
2;0;Radial.TmpMedia;23;0,0833333333333333
0;0;Radial.Univariado;23;0,0833333333333333
1;2;RedeNeural.TmpMaxima;23;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;23;0,0833333333333333
2;2;RedeNeural.TmpMedia;23;0,0833333333333333
0;2;RedeNeural.Univariado;23;0,0833333333333333
NA;NA;(Intercept);24;0
1;1;Linear.TmpMaxima;24;0,0833333333333333
3;1;Linear.TmpMaxMin;24;0,0833333333333333
2;1;Linear.TmpMedia;24;0,0833333333333333
0;1;Linear.Univariado;24;0,0833333333333333
1;0;Radial.TmpMaxima;24;0,0833333333333333
3;0;Radial.TmpMaxMin;24;0,0833333333333333
2;0;Radial.TmpMedia;24;0,0833333333333333
0;0;Radial.Univariado;24;0,0833333333333333
1;2;RedeNeural.TmpMaxima;24;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;24;0,0833333333333333
2;2;RedeNeural.TmpMedia;24;0,0833333333333333
0;2;RedeNeural.Univariado;24;0,0833333333333333
NA;NA;(Intercept);25;0
1;1;Linear.TmpMaxima;25;0,0833333333333333
3;1;Linear.TmpMaxMin;25;0,0833333333333333
2;1;Linear.TmpMedia;25;0,0833333333333333
0;1;Linear.Univariado;25;0,0833333333333333
1;0;Radial.TmpMaxima;25;0,0833333333333333
3;0;Radial.TmpMaxMin;25;0,0833333333333333
2;0;Radial.TmpMedia;25;0,0833333333333333
0;0;Radial.Univariado;25;0,0833333333333333
1;2;RedeNeural.TmpMaxima;25;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;25;0,0833333333333333
2;2;RedeNeural.TmpMedia;25;0,0833333333333333
0;2;RedeNeural.Univariado;25;0,0833333333333333
NA;NA;(Intercept);26;0
1;1;Linear.TmpMaxima;26;0,0833333333333333
3;1;Linear.TmpMaxMin;26;0,0833333333333333
2;1;Linear.TmpMedia;26;0,0833333333333333
0;1;Linear.Univariado;26;0,0833333333333333
1;0;Radial.TmpMaxima;26;0,0833333333333333
3;0;Radial.TmpMaxMin;26;0,0833333333333333
2;0;Radial.TmpMedia;26;0,0833333333333333
0;0;Radial.Univariado;26;0,0833333333333333
1;2;RedeNeural.TmpMaxima;26;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;26;0,0833333333333333
2;2;RedeNeural.TmpMedia;26;0,0833333333333333
0;2;RedeNeural.Univariado;26;0,0833333333333333
NA;NA;(Intercept);27;0
1;1;Linear.TmpMaxima;27;0,0833333333333333
3;1;Linear.TmpMaxMin;27;0,0833333333333333
2;1;Linear.TmpMedia;27;0,0833333333333333
0;1;Linear.Univariado;27;0,0833333333333333
1;0;Radial.TmpMaxima;27;0,0833333333333333
3;0;Radial.TmpMaxMin;27;0,0833333333333333
2;0;Radial.TmpMedia;27;0,0833333333333333
0;0;Radial.Univariado;27;0,0833333333333333
1;2;RedeNeural.TmpMaxima;27;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;27;0,0833333333333333
2;2;RedeNeural.TmpMedia;27;0,0833333333333333
0;2;RedeNeural.Univariado;27;0,0833333333333333
NA;NA;(Intercept);28;0
1;1;Linear.TmpMaxima;28;0,0833333333333333
3;1;Linear.TmpMaxMin;28;0,0833333333333333
2;1;Linear.TmpMedia;28;0,0833333333333333
0;1;Linear.Univariado;28;0,0833333333333333
1;0;Radial.TmpMaxima;28;0,0833333333333333
3;0;Radial.TmpMaxMin;28;0,0833333333333333
2;0;Radial.TmpMedia;28;0,0833333333333333
0;0;Radial.Univariado;28;0,0833333333333333
1;2;RedeNeural.TmpMaxima;28;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;28;0,0833333333333333
2;2;RedeNeural.TmpMedia;28;0,0833333333333333
0;2;RedeNeural.Univariado;28;0,0833333333333333
NA;NA;(Intercept);29;0
1;1;Linear.TmpMaxima;29;0,0833333333333333
3;1;Linear.TmpMaxMin;29;0,0833333333333333
2;1;Linear.TmpMedia;29;0,0833333333333333
0;1;Linear.Univariado;29;0,0833333333333333
1;0;Radial.TmpMaxima;29;0,0833333333333333
3;0;Radial.TmpMaxMin;29;0,0833333333333333
2;0;Radial.TmpMedia;29;0,0833333333333333
0;0;Radial.Univariado;29;0,0833333333333333
1;2;RedeNeural.TmpMaxima;29;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;29;0,0833333333333333
2;2;RedeNeural.TmpMedia;29;0,0833333333333333
0;2;RedeNeural.Univariado;29;0,0833333333333333
NA;NA;(Intercept);30;0
1;1;Linear.TmpMaxima;30;0,0833333333333333
3;1;Linear.TmpMaxMin;30;0,0833333333333333
2;1;Linear.TmpMedia;30;0,0833333333333333
0;1;Linear.Univariado;30;0,0833333333333333
1;0;Radial.TmpMaxima;30;0,0833333333333333
3;0;Radial.TmpMaxMin;30;0,0833333333333333
2;0;Radial.TmpMedia;30;0,0833333333333333
0;0;Radial.Univariado;30;0,0833333333333333
1;2;RedeNeural.TmpMaxima;30;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;30;0,0833333333333333
2;2;RedeNeural.TmpMedia;30;0,0833333333333333
0;2;RedeNeural.Univariado;30;0,0833333333333333
NA;NA;(Intercept);31;0
1;1;Linear.TmpMaxima;31;0,0833333333333333
3;1;Linear.TmpMaxMin;31;0,0833333333333333
2;1;Linear.TmpMedia;31;0,0833333333333333
0;1;Linear.Univariado;31;0,0833333333333333
1;0;Radial.TmpMaxima;31;0,0833333333333333
3;0;Radial.TmpMaxMin;31;0,0833333333333333
2;0;Radial.TmpMedia;31;0,0833333333333333
0;0;Radial.Univariado;31;0,0833333333333333
1;2;RedeNeural.TmpMaxima;31;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;31;0,0833333333333333
2;2;RedeNeural.TmpMedia;31;0,0833333333333333
0;2;RedeNeural.Univariado;31;0,0833333333333333
NA;NA;(Intercept);32;0
1;1;Linear.TmpMaxima;32;0,0833333333333333
3;1;Linear.TmpMaxMin;32;0,0833333333333333
2;1;Linear.TmpMedia;32;0,0833333333333333
0;1;Linear.Univariado;32;0,0833333333333333
1;0;Radial.TmpMaxima;32;0,0833333333333333
3;0;Radial.TmpMaxMin;32;0,0833333333333333
2;0;Radial.TmpMedia;32;0,0833333333333333
0;0;Radial.Univariado;32;0,0833333333333333
1;2;RedeNeural.TmpMaxima;32;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;32;0,0833333333333333
2;2;RedeNeural.TmpMedia;32;0,0833333333333333
0;2;RedeNeural.Univariado;32;0,0833333333333333
NA;NA;(Intercept);33;0
1;1;Linear.TmpMaxima;33;0,0833333333333333
3;1;Linear.TmpMaxMin;33;0,0833333333333333
2;1;Linear.TmpMedia;33;0,0833333333333333
0;1;Linear.Univariado;33;0,0833333333333333
1;0;Radial.TmpMaxima;33;0,0833333333333333
3;0;Radial.TmpMaxMin;33;0,0833333333333333
2;0;Radial.TmpMedia;33;0,0833333333333333
0;0;Radial.Univariado;33;0,0833333333333333
1;2;RedeNeural.TmpMaxima;33;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;33;0,0833333333333333
2;2;RedeNeural.TmpMedia;33;0,0833333333333333
0;2;RedeNeural.Univariado;33;0,0833333333333333
NA;NA;(Intercept);34;0
1;1;Linear.TmpMaxima;34;0,0833333333333333
3;1;Linear.TmpMaxMin;34;0,0833333333333333
2;1;Linear.TmpMedia;34;0,0833333333333333
0;1;Linear.Univariado;34;0,0833333333333333
1;0;Radial.TmpMaxima;34;0,0833333333333333
3;0;Radial.TmpMaxMin;34;0,0833333333333333
2;0;Radial.TmpMedia;34;0,0833333333333333
0;0;Radial.Univariado;34;0,0833333333333333
1;2;RedeNeural.TmpMaxima;34;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;34;0,0833333333333333
2;2;RedeNeural.TmpMedia;34;0,0833333333333333
0;2;RedeNeural.Univariado;34;0,0833333333333333
NA;NA;(Intercept);35;0
1;1;Linear.TmpMaxima;35;0,0833333333333333
3;1;Linear.TmpMaxMin;35;0,0833333333333333
2;1;Linear.TmpMedia;35;0,0833333333333333
0;1;Linear.Univariado;35;0,0833333333333333
1;0;Radial.TmpMaxima;35;0,0833333333333333
3;0;Radial.TmpMaxMin;35;0,0833333333333333
2;0;Radial.TmpMedia;35;0,0833333333333333
0;0;Radial.Univariado;35;0,0833333333333333
1;2;RedeNeural.TmpMaxima;35;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;35;0,0833333333333333
2;2;RedeNeural.TmpMedia;35;0,0833333333333333
0;2;RedeNeural.Univariado;35;0,0833333333333333
NA;NA;(Intercept);36;0
1;1;Linear.TmpMaxima;36;0,0833333333333333
3;1;Linear.TmpMaxMin;36;0,0833333333333333
2;1;Linear.TmpMedia;36;0,0833333333333333
0;1;Linear.Univariado;36;0,0833333333333333
1;0;Radial.TmpMaxima;36;0,0833333333333333
3;0;Radial.TmpMaxMin;36;0,0833333333333333
2;0;Radial.TmpMedia;36;0,0833333333333333
0;0;Radial.Univariado;36;0,0833333333333333
1;2;RedeNeural.TmpMaxima;36;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;36;0,0833333333333333
2;2;RedeNeural.TmpMedia;36;0,0833333333333333
0;2;RedeNeural.Univariado;36;0,0833333333333333
NA;NA;(Intercept);37;0
1;1;Linear.TmpMaxima;37;0,0833333333333333
3;1;Linear.TmpMaxMin;37;0,0833333333333333
2;1;Linear.TmpMedia;37;0,0833333333333333
0;1;Linear.Univariado;37;0,0833333333333333
1;0;Radial.TmpMaxima;37;0,0833333333333333
3;0;Radial.TmpMaxMin;37;0,0833333333333333
2;0;Radial.TmpMedia;37;0,0833333333333333
0;0;Radial.Univariado;37;0,0833333333333333
1;2;RedeNeural.TmpMaxima;37;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;37;0,0833333333333333
2;2;RedeNeural.TmpMedia;37;0,0833333333333333
0;2;RedeNeural.Univariado;37;0,0833333333333333
NA;NA;(Intercept);38;0
1;1;Linear.TmpMaxima;38;0,0833333333333333
3;1;Linear.TmpMaxMin;38;0,0833333333333333
2;1;Linear.TmpMedia;38;0,0833333333333333
0;1;Linear.Univariado;38;0,0833333333333333
1;0;Radial.TmpMaxima;38;0,0833333333333333
3;0;Radial.TmpMaxMin;38;0,0833333333333333
2;0;Radial.TmpMedia;38;0,0833333333333333
0;0;Radial.Univariado;38;0,0833333333333333
1;2;RedeNeural.TmpMaxima;38;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;38;0,0833333333333333
2;2;RedeNeural.TmpMedia;38;0,0833333333333333
0;2;RedeNeural.Univariado;38;0,0833333333333333
NA;NA;(Intercept);39;0
1;1;Linear.TmpMaxima;39;0,0833333333333333
3;1;Linear.TmpMaxMin;39;0,0833333333333333
2;1;Linear.TmpMedia;39;0,0833333333333333
0;1;Linear.Univariado;39;0,0833333333333333
1;0;Radial.TmpMaxima;39;0,0833333333333333
3;0;Radial.TmpMaxMin;39;0,0833333333333333
2;0;Radial.TmpMedia;39;0,0833333333333333
0;0;Radial.Univariado;39;0,0833333333333333
1;2;RedeNeural.TmpMaxima;39;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;39;0,0833333333333333
2;2;RedeNeural.TmpMedia;39;0,0833333333333333
0;2;RedeNeural.Univariado;39;0,0833333333333333
NA;NA;(Intercept);40;0
1;1;Linear.TmpMaxima;40;0,0833333333333333
3;1;Linear.TmpMaxMin;40;0,0833333333333333
2;1;Linear.TmpMedia;40;0,0833333333333333
0;1;Linear.Univariado;40;0,0833333333333333
1;0;Radial.TmpMaxima;40;0,0833333333333333
3;0;Radial.TmpMaxMin;40;0,0833333333333333
2;0;Radial.TmpMedia;40;0,0833333333333333
0;0;Radial.Univariado;40;0,0833333333333333
1;2;RedeNeural.TmpMaxima;40;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;40;0,0833333333333333
2;2;RedeNeural.TmpMedia;40;0,0833333333333333
0;2;RedeNeural.Univariado;40;0,0833333333333333
NA;NA;(Intercept);41;0
1;1;Linear.TmpMaxima;41;0,0833333333333333
3;1;Linear.TmpMaxMin;41;0,0833333333333333
2;1;Linear.TmpMedia;41;0,0833333333333333
0;1;Linear.Univariado;41;0,0833333333333333
1;0;Radial.TmpMaxima;41;0,0833333333333333
3;0;Radial.TmpMaxMin;41;0,0833333333333333
2;0;Radial.TmpMedia;41;0,0833333333333333
0;0;Radial.Univariado;41;0,0833333333333333
1;2;RedeNeural.TmpMaxima;41;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;41;0,0833333333333333
2;2;RedeNeural.TmpMedia;41;0,0833333333333333
0;2;RedeNeural.Univariado;41;0,0833333333333333
NA;NA;(Intercept);42;0
1;1;Linear.TmpMaxima;42;0,0833333333333333
3;1;Linear.TmpMaxMin;42;0,0833333333333333
2;1;Linear.TmpMedia;42;0,0833333333333333
0;1;Linear.Univariado;42;0,0833333333333333
1;0;Radial.TmpMaxima;42;0,0833333333333333
3;0;Radial.TmpMaxMin;42;0,0833333333333333
2;0;Radial.TmpMedia;42;0,0833333333333333
0;0;Radial.Univariado;42;0,0833333333333333
1;2;RedeNeural.TmpMaxima;42;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;42;0,0833333333333333
2;2;RedeNeural.TmpMedia;42;0,0833333333333333
0;2;RedeNeural.Univariado;42;0,0833333333333333
NA;NA;(Intercept);43;0
1;1;Linear.TmpMaxima;43;0,0833333333333333
3;1;Linear.TmpMaxMin;43;0,0833333333333333
2;1;Linear.TmpMedia;43;0,0833333333333333
0;1;Linear.Univariado;43;0,0833333333333333
1;0;Radial.TmpMaxima;43;0,0833333333333333
3;0;Radial.TmpMaxMin;43;0,0833333333333333
2;0;Radial.TmpMedia;43;0,0833333333333333
0;0;Radial.Univariado;43;0,0833333333333333
1;2;RedeNeural.TmpMaxima;43;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;43;0,0833333333333333
2;2;RedeNeural.TmpMedia;43;0,0833333333333333
0;2;RedeNeural.Univariado;43;0,0833333333333333
NA;NA;(Intercept);44;0
1;1;Linear.TmpMaxima;44;0,0833333333333333
3;1;Linear.TmpMaxMin;44;0,0833333333333333
2;1;Linear.TmpMedia;44;0,0833333333333333
0;1;Linear.Univariado;44;0,0833333333333333
1;0;Radial.TmpMaxima;44;0,0833333333333333
3;0;Radial.TmpMaxMin;44;0,0833333333333333
2;0;Radial.TmpMedia;44;0,0833333333333333
0;0;Radial.Univariado;44;0,0833333333333333
1;2;RedeNeural.TmpMaxima;44;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;44;0,0833333333333333
2;2;RedeNeural.TmpMedia;44;0,0833333333333333
0;2;RedeNeural.Univariado;44;0,0833333333333333
NA;NA;(Intercept);45;0
1;1;Linear.TmpMaxima;45;0,0833333333333333
3;1;Linear.TmpMaxMin;45;0,0833333333333333
2;1;Linear.TmpMedia;45;0,0833333333333333
0;1;Linear.Univariado;45;0,0833333333333333
1;0;Radial.TmpMaxima;45;0,0833333333333333
3;0;Radial.TmpMaxMin;45;0,0833333333333333
2;0;Radial.TmpMedia;45;0,0833333333333333
0;0;Radial.Univariado;45;0,0833333333333333
1;2;RedeNeural.TmpMaxima;45;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;45;0,0833333333333333
2;2;RedeNeural.TmpMedia;45;0,0833333333333333
0;2;RedeNeural.Univariado;45;0,0833333333333333
NA;NA;(Intercept);46;0
1;1;Linear.TmpMaxima;46;0,0833333333333333
3;1;Linear.TmpMaxMin;46;0,0833333333333333
2;1;Linear.TmpMedia;46;0,0833333333333333
0;1;Linear.Univariado;46;0,0833333333333333
1;0;Radial.TmpMaxima;46;0,0833333333333333
3;0;Radial.TmpMaxMin;46;0,0833333333333333
2;0;Radial.TmpMedia;46;0,0833333333333333
0;0;Radial.Univariado;46;0,0833333333333333
1;2;RedeNeural.TmpMaxima;46;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;46;0,0833333333333333
2;2;RedeNeural.TmpMedia;46;0,0833333333333333
0;2;RedeNeural.Univariado;46;0,0833333333333333
NA;NA;(Intercept);47;0
1;1;Linear.TmpMaxima;47;0,0833333333333333
3;1;Linear.TmpMaxMin;47;0,0833333333333333
2;1;Linear.TmpMedia;47;0,0833333333333333
0;1;Linear.Univariado;47;0,0833333333333333
1;0;Radial.TmpMaxima;47;0,0833333333333333
3;0;Radial.TmpMaxMin;47;0,0833333333333333
2;0;Radial.TmpMedia;47;0,0833333333333333
0;0;Radial.Univariado;47;0,0833333333333333
1;2;RedeNeural.TmpMaxima;47;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;47;0,0833333333333333
2;2;RedeNeural.TmpMedia;47;0,0833333333333333
0;2;RedeNeural.Univariado;47;0,0833333333333333
NA;NA;(Intercept);48;0
1;1;Linear.TmpMaxima;48;0,0833333333333333
3;1;Linear.TmpMaxMin;48;0,0833333333333333
2;1;Linear.TmpMedia;48;0,0833333333333333
0;1;Linear.Univariado;48;0,0833333333333333
1;0;Radial.TmpMaxima;48;0,0833333333333333
3;0;Radial.TmpMaxMin;48;0,0833333333333333
2;0;Radial.TmpMedia;48;0,0833333333333333
0;0;Radial.Univariado;48;0,0833333333333333
1;2;RedeNeural.TmpMaxima;48;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;48;0,0833333333333333
2;2;RedeNeural.TmpMedia;48;0,0833333333333333
0;2;RedeNeural.Univariado;48;0,0833333333333333
NA;NA;(Intercept);49;0
1;1;Linear.TmpMaxima;49;0,0833333333333333
3;1;Linear.TmpMaxMin;49;0,0833333333333333
2;1;Linear.TmpMedia;49;0,0833333333333333
0;1;Linear.Univariado;49;0,0833333333333333
1;0;Radial.TmpMaxima;49;0,0833333333333333
3;0;Radial.TmpMaxMin;49;0,0833333333333333
2;0;Radial.TmpMedia;49;0,0833333333333333
0;0;Radial.Univariado;49;0,0833333333333333
1;2;RedeNeural.TmpMaxima;49;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;49;0,0833333333333333
2;2;RedeNeural.TmpMedia;49;0,0833333333333333
0;2;RedeNeural.Univariado;49;0,0833333333333333
NA;NA;(Intercept);50;0
1;1;Linear.TmpMaxima;50;0,0833333333333333
3;1;Linear.TmpMaxMin;50;0,0833333333333333
2;1;Linear.TmpMedia;50;0,0833333333333333
0;1;Linear.Univariado;50;0,0833333333333333
1;0;Radial.TmpMaxima;50;0,0833333333333333
3;0;Radial.TmpMaxMin;50;0,0833333333333333
2;0;Radial.TmpMedia;50;0,0833333333333333
0;0;Radial.Univariado;50;0,0833333333333333
1;2;RedeNeural.TmpMaxima;50;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;50;0,0833333333333333
2;2;RedeNeural.TmpMedia;50;0,0833333333333333
0;2;RedeNeural.Univariado;50;0,0833333333333333
NA;NA;(Intercept);51;0
1;1;Linear.TmpMaxima;51;0,0833333333333333
3;1;Linear.TmpMaxMin;51;0,0833333333333333
2;1;Linear.TmpMedia;51;0,0833333333333333
0;1;Linear.Univariado;51;0,0833333333333333
1;0;Radial.TmpMaxima;51;0,0833333333333333
3;0;Radial.TmpMaxMin;51;0,0833333333333333
2;0;Radial.TmpMedia;51;0,0833333333333333
0;0;Radial.Univariado;51;0,0833333333333333
1;2;RedeNeural.TmpMaxima;51;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;51;0,0833333333333333
2;2;RedeNeural.TmpMedia;51;0,0833333333333333
0;2;RedeNeural.Univariado;51;0,0833333333333333
NA;NA;(Intercept);52;0
1;1;Linear.TmpMaxima;52;0,0833333333333333
3;1;Linear.TmpMaxMin;52;0,0833333333333333
2;1;Linear.TmpMedia;52;0,0833333333333333
0;1;Linear.Univariado;52;0,0833333333333333
1;0;Radial.TmpMaxima;52;0,0833333333333333
3;0;Radial.TmpMaxMin;52;0,0833333333333333
2;0;Radial.TmpMedia;52;0,0833333333333333
0;0;Radial.Univariado;52;0,0833333333333333
1;2;RedeNeural.TmpMaxima;52;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;52;0,0833333333333333
2;2;RedeNeural.TmpMedia;52;0,0833333333333333
0;2;RedeNeural.Univariado;52;0,0833333333333333
NA;NA;(Intercept);53;0
1;1;Linear.TmpMaxima;53;0,0833333333333333
3;1;Linear.TmpMaxMin;53;0,0833333333333333
2;1;Linear.TmpMedia;53;0,0833333333333333
0;1;Linear.Univariado;53;0,0833333333333333
1;0;Radial.TmpMaxima;53;0,0833333333333333
3;0;Radial.TmpMaxMin;53;0,0833333333333333
2;0;Radial.TmpMedia;53;0,0833333333333333
0;0;Radial.Univariado;53;0,0833333333333333
1;2;RedeNeural.TmpMaxima;53;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;53;0,0833333333333333
2;2;RedeNeural.TmpMedia;53;0,0833333333333333
0;2;RedeNeural.Univariado;53;0,0833333333333333
NA;NA;(Intercept);54;0
1;1;Linear.TmpMaxima;54;0,0833333333333333
3;1;Linear.TmpMaxMin;54;0,0833333333333333
2;1;Linear.TmpMedia;54;0,0833333333333333
0;1;Linear.Univariado;54;0,0833333333333333
1;0;Radial.TmpMaxima;54;0,0833333333333333
3;0;Radial.TmpMaxMin;54;0,0833333333333333
2;0;Radial.TmpMedia;54;0,0833333333333333
0;0;Radial.Univariado;54;0,0833333333333333
1;2;RedeNeural.TmpMaxima;54;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;54;0,0833333333333333
2;2;RedeNeural.TmpMedia;54;0,0833333333333333
0;2;RedeNeural.Univariado;54;0,0833333333333333
NA;NA;(Intercept);55;0
1;1;Linear.TmpMaxima;55;0,0833333333333333
3;1;Linear.TmpMaxMin;55;0,0833333333333333
2;1;Linear.TmpMedia;55;0,0833333333333333
0;1;Linear.Univariado;55;0,0833333333333333
1;0;Radial.TmpMaxima;55;0,0833333333333333
3;0;Radial.TmpMaxMin;55;0,0833333333333333
2;0;Radial.TmpMedia;55;0,0833333333333333
0;0;Radial.Univariado;55;0,0833333333333333
1;2;RedeNeural.TmpMaxima;55;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;55;0,0833333333333333
2;2;RedeNeural.TmpMedia;55;0,0833333333333333
0;2;RedeNeural.Univariado;55;0,0833333333333333
NA;NA;(Intercept);56;0
1;1;Linear.TmpMaxima;56;0,0833333333333333
3;1;Linear.TmpMaxMin;56;0,0833333333333333
2;1;Linear.TmpMedia;56;0,0833333333333333
0;1;Linear.Univariado;56;0,0833333333333333
1;0;Radial.TmpMaxima;56;0,0833333333333333
3;0;Radial.TmpMaxMin;56;0,0833333333333333
2;0;Radial.TmpMedia;56;0,0833333333333333
0;0;Radial.Univariado;56;0,0833333333333333
1;2;RedeNeural.TmpMaxima;56;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;56;0,0833333333333333
2;2;RedeNeural.TmpMedia;56;0,0833333333333333
0;2;RedeNeural.Univariado;56;0,0833333333333333
NA;NA;(Intercept);57;0
1;1;Linear.TmpMaxima;57;0,0833333333333333
3;1;Linear.TmpMaxMin;57;0,0833333333333333
2;1;Linear.TmpMedia;57;0,0833333333333333
0;1;Linear.Univariado;57;0,0833333333333333
1;0;Radial.TmpMaxima;57;0,0833333333333333
3;0;Radial.TmpMaxMin;57;0,0833333333333333
2;0;Radial.TmpMedia;57;0,0833333333333333
0;0;Radial.Univariado;57;0,0833333333333333
1;2;RedeNeural.TmpMaxima;57;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;57;0,0833333333333333
2;2;RedeNeural.TmpMedia;57;0,0833333333333333
0;2;RedeNeural.Univariado;57;0,0833333333333333
NA;NA;(Intercept);58;0
1;1;Linear.TmpMaxima;58;0,0833333333333333
3;1;Linear.TmpMaxMin;58;0,0833333333333333
2;1;Linear.TmpMedia;58;0,0833333333333333
0;1;Linear.Univariado;58;0,0833333333333333
1;0;Radial.TmpMaxima;58;0,0833333333333333
3;0;Radial.TmpMaxMin;58;0,0833333333333333
2;0;Radial.TmpMedia;58;0,0833333333333333
0;0;Radial.Univariado;58;0,0833333333333333
1;2;RedeNeural.TmpMaxima;58;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;58;0,0833333333333333
2;2;RedeNeural.TmpMedia;58;0,0833333333333333
0;2;RedeNeural.Univariado;58;0,0833333333333333
NA;NA;(Intercept);59;0
1;1;Linear.TmpMaxima;59;0,0833333333333333
3;1;Linear.TmpMaxMin;59;0,0833333333333333
2;1;Linear.TmpMedia;59;0,0833333333333333
0;1;Linear.Univariado;59;0,0833333333333333
1;0;Radial.TmpMaxima;59;0,0833333333333333
3;0;Radial.TmpMaxMin;59;0,0833333333333333
2;0;Radial.TmpMedia;59;0,0833333333333333
0;0;Radial.Univariado;59;0,0833333333333333
1;2;RedeNeural.TmpMaxima;59;0,0833333333333333
